freq_hz,psd_dBm
96292773.4375,-68.76047217615798
96293359.375,-68.75011187290433
96293945.3125,-68.76724256380615
96294531.25,-68.76008266396612
96295117.1875,-68.72367711959103
96295703.125,-68.73715150221744
96296289.0625,-68.70757719318385
96296875.0,-68.71661304335501
96297460.9375,-68.69529570007771
96298046.875,-68.7411381428988
96298632.8125,-68.79290650943972
96299218.75,-68.81493373204434
96299804.6875,-68.7978382628383
96300390.625,-68.8309320399198
96300976.5625,-68.79487860119409
96301562.5,-68.79370821257264
96302148.4375,-68.81513846202186
96302734.375,-68.83216518886658
96303320.3125,-68.83073324046697
96303906.25,-68.7794318580486
96304492.1875,-68.78594420973178
96305078.125,-68.80154347819546
96305664.0625,-68.79671687367272
96306250.0,-68.80844438464688
96306835.9375,-68.78624620543222
96307421.875,-68.83507107176683
96308007.8125,-68.86799415481103
96308593.75,-68.83125982140739
96309179.6875,-68.76190458753153
96309765.625,-68.76353528160544
96310351.5625,-68.76720940167287
96310937.5,-68.73411415672165
96311523.4375,-68.7213739829366
96312109.375,-68.77467332058193
96312695.3125,-68.76592469406816
96313281.25,-68.80803777556159
96313867.1875,-68.82464534362762
96314453.125,-68.78613286474543
96315039.0625,-68.76496820569942
96315625.0,-68.74454068104032
96316210.9375,-68.74103104875589
96316796.875,-68.72533678770142
96317382.8125,-68.76326327249802
96317968.75,-68.75345642734474
96318554.6875,-68.71770007335151
96319140.625,-68.73809224788245
96319726.5625,-68.79739329982047
96320312.5,-68.80770282096648
96320898.4375,-68.7979406002437
96321484.375,-68.79058647562444
96322070.3125,-68.7818982556478
96322656.25,-68.79642831783781
96323242.1875,-68.77538793517859
96323828.125,-68.76235973299927
96324414.0625,-68.78324696682493
96325000.0,-68.78896820691631
96325585.9375,-68.8051940547207
96326171.875,-68.803441118181
96326757.8125,-68.77925744056452
96327343.75,-68.79599556264668
96327929.6875,-68.76419768341634
96328515.625,-68.73618268648893
96329101.5625,-68.732234264694
96329687.5,-68.7120314805805
96330273.4375,-68.71641257729776
96330859.375,-68.70921849185054
96331445.3125,-68.72121421404506
96332031.25,-68.71540112229718
96332617.1875,-68.71879826166146
96333203.125,-68.72356504483615
96333789.0625,-68.70334315811763
96334375.0,-68.75259611904336
96334960.9375,-68.69477948999655
96335546.875,-68.67450909986525
96336132.8125,-68.69908794898194
96336718.75,-68.70977147454639
96337304.6875,-68.66721733378091
96337890.625,-68.65489279485672
96338476.5625,-68.68965454269117
96339062.5,-68.72823404401854
96339648.4375,-68.7863965418143
96340234.375,-68.7643889223409
96340820.3125,-68.78062998809027
96341406.25,-68.80987503492938
96341992.1875,-68.79520492364303
96342578.125,-68.79903410682745
96343164.0625,-68.79715092721479
96343750.0,-68.75879255456627
96344335.9375,-68.71334838241597
96344921.875,-68.69973162711152
96345507.8125,-68.73265362918853
96346093.75,-68.7214173312251
96346679.6875,-68.69725549741688
96347265.625,-68.70451419308276
96347851.5625,-68.67795042844843
96348437.5,-68.73174761414187
96349023.4375,-68.70433355688918
96349609.375,-68.67038756994555
96350195.3125,-68.65743032062264
96350781.25,-68.69611446585445
96351367.1875,-68.70982221819253
96351953.125,-68.70482783848105
96352539.0625,-68.68344641211073
96353125.0,-68.7228809925744
96353710.9375,-68.69387923480228
96354296.875,-68.64420934283602
96354882.8125,-68.66783264739074
96355468.75,-68.62661185114682
96356054.6875,-68.62513988812931
96356640.625,-68.64716077863814
96357226.5625,-68.57507150711915
96357812.5,-68.56673914006588
96358398.4375,-68.56477595554479
96358984.375,-68.55501979981213
96359570.3125,-68.58264303039344
96360156.25,-68.55202539687355
96360742.1875,-68.57351320952556
96361328.125,-68.54982940073799
96361914.0625,-68.55303822658577
96362500.0,-68.54082491484255
96363085.9375,-68.50739604639979
96363671.875,-68.52599499697045
96364257.8125,-68.48054226183616
96364843.75,-68.51175286444419
96365429.6875,-68.51292813564612
96366015.625,-68.52638180895495
96366601.5625,-68.52245717498515
96367187.5,-68.52878977292521
96367773.4375,-68.52611712111751
96368359.375,-68.51465930648898
96368945.3125,-68.52216980211726
96369531.25,-68.48288959142529
96370117.1875,-68.47413232321209
96370703.125,-68.45739149300167
96371289.0625,-68.45702295332154
96371875.0,-68.42013924520926
96372460.9375,-68.43211442527434
96373046.875,-68.4168287963708
96373632.8125,-68.43850596822935
96374218.75,-68.46292420933659
96374804.6875,-68.44879301852363
96375390.625,-68.43298000846757
96375976.5625,-68.42344451952195
96376562.5,-68.44387048551165
96377148.4375,-68.3831064199296
96377734.375,-68.40863739397498
96378320.3125,-68.34984021368996
96378906.25,-68.36648724466131
96379492.1875,-68.39682233607982
96380078.125,-68.38821044764867
96380664.0625,-68.37373367701386
96381250.0,-68.4039838907549
96381835.9375,-68.42367773021552
96382421.875,-68.43511869382901
96383007.8125,-68.45647463922226
96383593.75,-68.48179004041178
96384179.6875,-68.47157926724219
96384765.625,-68.41273530383042
96385351.5625,-68.41976425556568
96385937.5,-68.4325581318656
96386523.4375,-68.43446093064887
96387109.375,-68.48779306841348
96387695.3125,-68.50493613862692
96388281.25,-68.48932039659272
96388867.1875,-68.48016089861198
96389453.125,-68.48323580738099
96390039.0625,-68.50303811313351
96390625.0,-68.47267356820835
96391210.9375,-68.47727889661567
96391796.875,-68.53346749433237
96392382.8125,-68.55564487432395
96392968.75,-68.5797751953614
96393554.6875,-68.57081005644218
96394140.625,-68.56588555634309
96394726.5625,-68.56905511197688
96395312.5,-68.56189838926312
96395898.4375,-68.5086764022176
96396484.375,-68.53996691027307
96397070.3125,-68.54760169713354
96397656.25,-68.50600766402773
96398242.1875,-68.4821861136248
96398828.125,-68.48356260706989
96399414.0625,-68.51763922786472
96400000.0,-68.50619585747002
96400585.9375,-68.55170775337119
96401171.875,-68.52555857927193
96401757.8125,-68.54391906546967
96402343.75,-68.52264582328813
96402929.6875,-68.57806039268765
96403515.625,-68.58275232593434
96404101.5625,-68.60722311560403
96404687.5,-68.65183627912032
96405273.4375,-68.65101978149444
96405859.375,-68.6560104486254
96406445.3125,-68.67248213017967
96407031.25,-68.68102273197418
96407617.1875,-68.6437813665805
96408203.125,-68.67271709327113
96408789.0625,-68.6887278299967
96409375.0,-68.68252178565355
96409960.9375,-68.70631250626012
96410546.875,-68.67917468131397
96411132.8125,-68.65776163940049
96411718.75,-68.65047470569067
96412304.6875,-68.68689405642888
96412890.625,-68.63951729239757
96413476.5625,-68.64895706443183
96414062.5,-68.68734162225496
96414648.4375,-68.71265698687937
96415234.375,-68.76559158230336
96415820.3125,-68.73090428874414
96416406.25,-68.72903550371853
96416992.1875,-68.7350134157227
96417578.125,-68.7509580238011
96418164.0625,-68.77946718393308
96418750.0,-68.77053584071187
96419335.9375,-68.7496936374442
96419921.875,-68.75938433263453
96420507.8125,-68.77835739591501
96421093.75,-68.79181141270202
96421679.6875,-68.71638825681715
96422265.625,-68.70242661878332
96422851.5625,-68.73013286681231
96423437.5,-68.74851866562476
96424023.4375,-68.80064291066319
96424609.375,-68.7868364206344
96425195.3125,-68.78216039595533
96425781.25,-68.82133446091575
96426367.1875,-68.80621300170606
96426953.125,-68.82567033595599
96427539.0625,-68.90548333677138
96428125.0,-68.9462117331401
96428710.9375,-68.97701906624401
96429296.875,-68.9613453689391
96429882.8125,-68.9459877868057
96430468.75,-68.90669962816976
96431054.6875,-68.92450606618206
96431640.625,-68.94869221171878
96432226.5625,-68.98247193080744
96432812.5,-68.93620007988225
96433398.4375,-68.92121224614348
96433984.375,-68.90175956274349
96434570.3125,-68.89392565261988
96435156.25,-68.90140703621115
96435742.1875,-68.9162314269935
96436328.125,-68.92358670449748
96436914.0625,-68.9595382119195
96437500.0,-69.00094126775218
96438085.9375,-68.98351286907013
96438671.875,-68.95555874411663
96439257.8125,-68.93606631053171
96439843.75,-68.90865245804233
96440429.6875,-68.91289203651485
96441015.625,-68.91378991099668
96441601.5625,-68.9206207013101
96442187.5,-68.88240386139054
96442773.4375,-68.89275697385646
96443359.375,-68.8802301291311
96443945.3125,-68.88743846216428
96444531.25,-68.9117682368435
96445117.1875,-68.83872273198286
96445703.125,-68.89554984126072
96446289.0625,-68.8789517826997
96446875.0,-68.92712583270472
96447460.9375,-68.92731642461864
96448046.875,-68.89498622589367
96448632.8125,-68.89899867191004
96449218.75,-68.9234103590523
96449804.6875,-68.91170963878578
96450390.625,-68.89003125428702
96450976.5625,-68.88416126391898
96451562.5,-68.90598415889053
96452148.4375,-68.9499892743073
96452734.375,-68.92914772344072
96453320.3125,-68.91306162526254
96453906.25,-68.8889528580921
96454492.1875,-68.91436761868611
96455078.125,-68.95302472123825
96455664.0625,-68.92752574380381
96456250.0,-68.92389805213134
96456835.9375,-68.89971160899994
96457421.875,-68.844104799491
96458007.8125,-68.84750831769344
96458593.75,-68.78623716762088
96459179.6875,-68.78058384093046
96459765.625,-68.81487337572739
96460351.5625,-68.83094766880056
96460937.5,-68.8249159258643
96461523.4375,-68.82691302981326
96462109.375,-68.79882781263984
96462695.3125,-68.7930120945173
96463281.25,-68.82559707922043
96463867.1875,-68.83649134808417
96464453.125,-68.81500011520484
96465039.0625,-68.8231968504011
96465625.0,-68.80477232696997
96466210.9375,-68.80543387475879
96466796.875,-68.78020620357408
96467382.8125,-68.78116958872666
96467968.75,-68.74942142721777
96468554.6875,-68.75552830024743
96469140.625,-68.75791457683444
96469726.5625,-68.73255710367555
96470312.5,-68.71817550115884
96470898.4375,-68.69997833227728
96471484.375,-68.69319305872867
96472070.3125,-68.70313400654668
96472656.25,-68.71895797803212
96473242.1875,-68.69953261884925
96473828.125,-68.69271491934138
96474414.0625,-68.69638298016324
96475000.0,-68.74532827343296
96475585.9375,-68.73320575069621
96476171.875,-68.72770241402567
96476757.8125,-68.69748678789628
96477343.75,-68.66563412886293
96477929.6875,-68.7186961329417
96478515.625,-68.747281750891
96479101.5625,-68.75204423983985
96479687.5,-68.759017868703
96480273.4375,-68.78190864137085
96480859.375,-68.76124881738345
96481445.3125,-68.71891514004656
96482031.25,-68.69007946802859
96482617.1875,-68.69797884302065
96483203.125,-68.72055330024854
96483789.0625,-68.73214028034802
96484375.0,-68.71272514865487
96484960.9375,-68.70717616111138
96485546.875,-68.78020407290227
96486132.8125,-68.76570619477067
96486718.75,-68.750338444486
96487304.6875,-68.75646156316837
96487890.625,-68.73337917436334
96488476.5625,-68.72398280245801
96489062.5,-68.72201338735432
96489648.4375,-68.70894157119305
96490234.375,-68.69719853514539
96490820.3125,-68.72528693440178
96491406.25,-68.66434961891882
96491992.1875,-68.65774015347323
96492578.125,-68.68996370169847
96493164.0625,-68.66474820724
96493750.0,-68.67120482008067
96494335.9375,-68.68042274329456
96494921.875,-68.63923916971633
96495507.8125,-68.62926922958303
96496093.75,-68.61331874490745
96496679.6875,-68.62958835049793
96497265.625,-68.63563320674683
96497851.5625,-68.66961765722529
96498437.5,-68.61806800622558
96499023.4375,-68.61658111285453
96499609.375,-68.63457663880023
96500195.3125,-68.69361503623848
96500781.25,-68.69522271756996
96501367.1875,-68.69575164633082
96501953.125,-68.66588633573251
96502539.0625,-68.66604820009135
96503125.0,-68.66283851278183
96503710.9375,-68.65242365854644
96504296.875,-68.63610799318614
96504882.8125,-68.60563052117242
96505468.75,-68.61440962683595
96506054.6875,-68.60335235413238
96506640.625,-68.61788588608798
96507226.5625,-68.59025933965697
96507812.5,-68.5667544198144
96508398.4375,-68.55832911790053
96508984.375,-68.54400496255643
96509570.3125,-68.56665337726835
96510156.25,-68.54374274472498
96510742.1875,-68.57473524836914
96511328.125,-68.61752997380165
96511914.0625,-68.61456696025445
96512500.0,-68.64502355667399
96513085.9375,-68.63152789617067
96513671.875,-68.66339610525945
96514257.8125,-68.70030919805443
96514843.75,-68.6893271533494
96515429.6875,-68.64487862000873
96516015.625,-68.60697623519354
96516601.5625,-68.57367327693362
96517187.5,-68.57086995403068
96517773.4375,-68.59918932722542
96518359.375,-68.60995540161547
96518945.3125,-68.5970973943838
96519531.25,-68.60003155067899
96520117.1875,-68.63286558991412
96520703.125,-68.60741433697376
96521289.0625,-68.66809914127991
96521875.0,-68.67608610850046
96522460.9375,-68.67002341392593
96523046.875,-68.66525800741951
96523632.8125,-68.65450793737254
96524218.75,-68.6375671055822
96524804.6875,-68.67593144090263
96525390.625,-68.70227714854438
96525976.5625,-68.7029077485889
96526562.5,-68.68262136610402
96527148.4375,-68.71118537034454
96527734.375,-68.70566681765703
96528320.3125,-68.7071310453663
96528906.25,-68.7298564529955
96529492.1875,-68.74182003439996
96530078.125,-68.69495937184733
96530664.0625,-68.71184414440923
96531250.0,-68.68642984326318
96531835.9375,-68.69114971056887
96532421.875,-68.67770199081774
96533007.8125,-68.68335375378017
96533593.75,-68.65921734700432
96534179.6875,-68.68269089342817
96534765.625,-68.69874547079482
96535351.5625,-68.67883729104013
96535937.5,-68.69559670003107
96536523.4375,-68.64343539282487
96537109.375,-68.67835561620079
96537695.3125,-68.68056236998295
96538281.25,-68.63470068476595
96538867.1875,-68.63080872262982
96539453.125,-68.5989298550437
96540039.0625,-68.6105156662524
96540625.0,-68.59063995034424
96541210.9375,-68.6099126276997
96541796.875,-68.61025557612275
96542382.8125,-68.58864395990784
96542968.75,-68.62948723820742
96543554.6875,-68.57059074405429
96544140.625,-68.54710171636123
96544726.5625,-68.53191463490626
96545312.5,-68.53871579915736
96545898.4375,-68.60687163049319
96546484.375,-68.63732755726494
96547070.3125,-68.63568036528193
96547656.25,-68.59046425217828
96548242.1875,-68.56035962869811
96548828.125,-68.54136805483647
96549414.0625,-68.5598942629922
96550000.0,-68.53555553114177
96550585.9375,-68.50406765822527
96551171.875,-68.48486528157714
96551757.8125,-68.49158491443028
96552343.75,-68.47515516489729
96552929.6875,-68.50108351543696
96553515.625,-68.49383779128217
96554101.5625,-68.46908569381493
96554687.5,-68.43073607194724
96555273.4375,-68.41074460258396
96555859.375,-68.3922935888648
96556445.3125,-68.40398325897095
96557031.25,-68.33390609404331
96557617.1875,-68.33145795392582
96558203.125,-68.340818662476
96558789.0625,-68.31681403713405
96559375.0,-68.36468726055652
96559960.9375,-68.41358871558974
96560546.875,-68.42715524761626
96561132.8125,-68.42362865410887
96561718.75,-68.42745959123283
96562304.6875,-68.45867290110117
96562890.625,-68.44328850039487
96563476.5625,-68.48478177672997
96564062.5,-68.4691388017073
96564648.4375,-68.4861416339872
96565234.375,-68.51443172909326
96565820.3125,-68.49644341129142
96566406.25,-68.51899337235929
96566992.1875,-68.50513681950997
96567578.125,-68.5042915862415
96568164.0625,-68.53299156145235
96568750.0,-68.51882289271686
96569335.9375,-68.52041572709273
96569921.875,-68.54256183319241
96570507.8125,-68.52684606181899
96571093.75,-68.50770547110794
96571679.6875,-68.51120645165238
96572265.625,-68.48054668878783
96572851.5625,-68.46166478076674
