freq_hz,psd_dBm
98829296.875000,-3.977863179354e+01
98829882.812500,-3.949334450740e+01
98830468.750000,-4.010936252365e+01
98831054.687500,-4.027400370900e+01
98831640.625000,-3.958773654030e+01
98832226.562500,-3.912396305290e+01
98832812.500000,-3.944213121935e+01
98833398.437500,-3.996212308183e+01
98833984.375000,-4.020712799647e+01
98834570.312500,-4.015422041072e+01
98835156.250000,-3.965955880712e+01
98835742.187500,-3.961046313737e+01
98836328.125000,-3.952119987402e+01
98836914.062500,-3.945859005821e+01
98837500.000000,-3.960729073897e+01
98838085.937500,-4.000423709785e+01
98838671.875000,-4.003409651201e+01
98839257.812500,-3.974203060009e+01
98839843.750000,-3.945737635623e+01
98840429.687500,-3.952772547755e+01
98841015.625000,-3.975850588854e+01
98841601.562500,-3.983277352157e+01
98842187.500000,-3.968394170112e+01
98842773.437500,-3.934613672436e+01
98843359.375000,-3.936542165153e+01
98843945.312500,-3.901403461876e+01
98844531.250000,-3.954815652478e+01
98845117.187500,-3.974555467459e+01
98845703.125000,-3.952405396200e+01
98846289.062500,-3.947830858701e+01
98846875.000000,-3.945068263154e+01
98847460.937500,-3.897057607185e+01
98848046.875000,-3.670222696973e+01
98848632.812500,-3.843875807435e+01
98849218.750000,-3.956141111517e+01
98849804.687500,-3.957616806669e+01
98850390.625000,-3.993776355787e+01
98850976.562500,-3.914388377800e+01
98851562.500000,-3.933165812144e+01
98852148.437500,-3.952874619437e+01
98852734.375000,-3.962154975266e+01
98853320.312500,-3.966768420807e+01
98853906.250000,-3.943022078794e+01
98854492.187500,-3.945453352593e+01
98855078.125000,-3.957701944029e+01
98855664.062500,-3.914398946625e+01
98856250.000000,-3.914344268993e+01
98856835.937500,-3.952947549288e+01
98857421.875000,-3.949333399367e+01
98858007.812500,-3.964028800857e+01
98858593.750000,-3.954091758847e+01
98859179.687500,-3.943703103667e+01
98859765.625000,-3.912999540392e+01
98860351.562500,-3.902799326878e+01
98860937.500000,-3.899197783043e+01
98861523.437500,-3.905212128110e+01
98862109.375000,-3.923092647483e+01
98862695.312500,-3.908303715015e+01
98863281.250000,-3.896338528419e+01
98863867.187500,-3.861301448206e+01
98864453.125000,-3.860670571440e+01
98865039.062500,-3.879856491977e+01
98865625.000000,-3.884008575369e+01
98866210.937500,-3.863965175025e+01
98866796.875000,-3.890524366130e+01
98867382.812500,-3.889919496893e+01
98867968.750000,-3.895966310868e+01
98868554.687500,-3.884912607781e+01
98869140.625000,-3.848728376444e+01
98869726.562500,-3.854210238892e+01
98870312.500000,-3.896769395720e+01
98870898.437500,-3.897158815816e+01
98871484.375000,-3.850826004239e+01
98872070.312500,-3.795744596396e+01
98872656.250000,-3.869881224048e+01
98873242.187500,-3.887594007306e+01
98873828.125000,-3.887736678295e+01
98874414.062500,-3.871691340127e+01
98875000.000000,-3.892812880231e+01
98875585.937500,-3.904300666538e+01
98876171.875000,-3.905254191024e+01
98876757.812500,-3.915486410929e+01
98877343.750000,-3.903932183184e+01
98877929.687500,-3.909476068475e+01
98878515.625000,-3.880240294760e+01
98879101.562500,-3.901463102466e+01
98879687.500000,-3.903925425349e+01
98880273.437500,-3.919610767018e+01
98880859.375000,-3.941008524157e+01
98881445.312500,-3.945333576449e+01
98882031.250000,-3.967846956762e+01
98882617.187500,-3.947053521932e+01
98883203.125000,-3.939348614652e+01
98883789.062500,-3.999868580672e+01
98884375.000000,-4.021536523392e+01
98884960.937500,-3.991367298285e+01
98885546.875000,-3.971924141418e+01
98886132.812500,-3.963262160203e+01
98886718.750000,-3.962851915581e+01
98887304.687500,-3.962035577426e+01
98887890.625000,-3.943658550241e+01
98888476.562500,-3.986736616563e+01
98889062.500000,-3.965907136293e+01
98889648.437500,-3.980829599226e+01
98890234.375000,-3.962918533394e+01
98890820.312500,-4.000011961805e+01
98891406.250000,-3.984896909980e+01
98891992.187500,-3.982709591702e+01
98892578.125000,-3.961372877456e+01
98893164.062500,-3.988039258393e+01
98893750.000000,-4.030798920762e+01
98894335.937500,-4.005678787908e+01
98894921.875000,-3.983909366458e+01
98895507.812500,-3.975978218860e+01
98896093.750000,-3.890336680780e+01
98896679.687500,-3.969578779194e+01
98897265.625000,-3.991535449641e+01
98897851.562500,-3.990736820128e+01
98898437.500000,-4.001626873330e+01
98899023.437500,-3.994880220594e+01
98899609.375000,-3.963297706334e+01
98900195.312500,-4.000646505582e+01
98900781.250000,-3.970845957784e+01
98901367.187500,-3.983589900149e+01
98901953.125000,-3.979535356939e+01
98902539.062500,-3.982915223484e+01
98903125.000000,-3.955614413775e+01
98903710.937500,-3.942046715913e+01
98904296.875000,-3.909541554019e+01
98904882.812500,-3.963413495914e+01
98905468.750000,-4.003603840961e+01
98906054.687500,-3.983826931242e+01
98906640.625000,-4.006612120344e+01
98907226.562500,-3.986508263343e+01
98907812.500000,-3.979418221617e+01
98908398.437500,-3.976778395322e+01
98908984.375000,-3.956394620763e+01
98909570.312500,-3.953522705486e+01
98910156.250000,-3.969367670158e+01
98910742.187500,-3.962664565454e+01
98911328.125000,-3.964645047148e+01
98911914.062500,-3.935705715719e+01
98912500.000000,-3.941212522203e+01
98913085.937500,-3.984935654508e+01
98913671.875000,-3.950965760500e+01
98914257.812500,-3.969861953996e+01
98914843.750000,-3.983117274377e+01
98915429.687500,-3.962117395742e+01
98916015.625000,-3.953887662246e+01
98916601.562500,-3.973840557335e+01
98917187.500000,-3.991435373343e+01
98917773.437500,-3.963578888602e+01
98918359.375000,-4.003689792991e+01
98918945.312500,-4.022668406820e+01
98919531.250000,-3.974218357188e+01
98920117.187500,-3.936683959034e+01
98920703.125000,-3.962874823532e+01
98921289.062500,-3.992959436281e+01
98921875.000000,-3.989993403249e+01
98922460.937500,-3.956206915067e+01
98923046.875000,-3.950734858636e+01
98923632.812500,-3.959764858488e+01
98924218.750000,-3.942464446004e+01
98924804.687500,-3.974636914661e+01
98925390.625000,-3.977518331411e+01
98925976.562500,-3.961883343022e+01
98926562.500000,-3.962417019889e+01
98927148.437500,-3.971816664059e+01
98927734.375000,-3.955622331220e+01
98928320.312500,-3.927602103531e+01
98928906.250000,-3.973104747702e+01
98929492.187500,-3.965867113736e+01
98930078.125000,-3.940782616437e+01
98930664.062500,-3.976909120488e+01
98931250.000000,-3.998014323672e+01
98931835.937500,-3.971220671797e+01
98932421.875000,-3.992312077028e+01
98933007.812500,-3.977469915101e+01
98933593.750000,-3.996230980181e+01
98934179.687500,-3.965555510771e+01
98934765.625000,-3.953778006608e+01
98935351.562500,-3.982174645357e+01
98935937.500000,-3.878478581406e+01
98936523.437500,-3.931132114893e+01
98937109.375000,-3.946991043005e+01
98937695.312500,-3.931590792700e+01
98938281.250000,-3.953905367485e+01
98938867.187500,-3.936752035072e+01
98939453.125000,-3.654180531749e+01
98940039.062500,-3.611540626192e+01
98940625.000000,-3.915896756689e+01
98941210.937500,-3.941211976903e+01
98941796.875000,-3.893259846030e+01
98942382.812500,-3.813989759196e+01
98942968.750000,-3.786501552093e+01
98943554.687500,-3.866997487462e+01
98944140.625000,-3.831811902195e+01
98944726.562500,-3.854801884385e+01
98945312.500000,-3.860212282370e+01
98945898.437500,-3.813786345151e+01
98946484.375000,-3.809572579292e+01
98947070.312500,-3.819887722661e+01
98947656.250000,-3.830522035689e+01
98948242.187500,-3.831731261596e+01
98948828.125000,-3.832163325853e+01
98949414.062500,-3.843107788937e+01
98950000.000000,-3.883728627953e+01
98950585.937500,-3.889598976496e+01
98951171.875000,-3.892401931778e+01
98951757.812500,-3.860960274543e+01
98952343.750000,-3.868479563166e+01
98952929.687500,-3.891370933472e+01
98953515.625000,-3.909490580376e+01
98954101.562500,-3.936432245795e+01
98954687.500000,-3.940439698648e+01
98955273.437500,-3.920016677532e+01
98955859.375000,-3.905567500875e+01
98956445.312500,-3.937166647393e+01
98957031.250000,-3.963937568110e+01
98957617.187500,-3.948544364096e+01
98958203.125000,-3.959206218510e+01
98958789.062500,-3.974327911221e+01
98959375.000000,-3.956093882487e+01
98959960.937500,-3.886083684402e+01
98960546.875000,-3.951991766511e+01
98961132.812500,-3.978447345309e+01
98961718.750000,-3.986096792680e+01
98962304.687500,-3.976937489688e+01
98962890.625000,-3.984628788623e+01
98963476.562500,-3.964647318335e+01
98964062.500000,-3.978749501388e+01
98964648.437500,-4.006005717008e+01
98965234.375000,-3.997302238458e+01
98965820.312500,-3.947135408100e+01
98966406.250000,-3.974671930704e+01
98966992.187500,-4.020121049859e+01
98967578.125000,-3.980113673561e+01
98968164.062500,-3.940534057118e+01
98968750.000000,-4.000292188676e+01
98969335.937500,-3.989680793541e+01
98969921.875000,-3.830964526162e+01
98970507.812500,-3.748434644219e+01
98971093.750000,-3.972555700234e+01
98971679.687500,-3.994695812226e+01
98972265.625000,-3.979920121161e+01
98972851.562500,-3.966752342650e+01
98973437.500000,-3.920763490707e+01
98974023.437500,-3.978853575398e+01
98974609.375000,-3.985587027414e+01
98975195.312500,-3.993176024712e+01
98975781.250000,-3.964633253275e+01
98976367.187500,-3.967887675582e+01
98976953.125000,-3.980467230200e+01
98977539.062500,-3.981596226894e+01
98978125.000000,-4.008253646381e+01
98978710.937500,-4.010290181680e+01
98979296.875000,-4.000806465191e+01
98979882.812500,-4.017344267338e+01
98980468.750000,-4.011238574140e+01
98981054.687500,-3.981156362802e+01
98981640.625000,-3.990006281466e+01
98982226.562500,-3.975482162726e+01
98982812.500000,-3.981495682013e+01
98983398.437500,-3.995898119365e+01
98983984.375000,-3.952357874843e+01
98984570.312500,-3.949818522019e+01
98985156.250000,-3.939642876085e+01
98985742.187500,-3.981110853148e+01
98986328.125000,-4.053576350591e+01
98986914.062500,-4.020231298384e+01
98987500.000000,-3.972519456625e+01
98988085.937500,-3.955739652363e+01
98988671.875000,-3.992119332299e+01
98989257.812500,-4.001204300485e+01
98989843.750000,-4.003842218552e+01
98990429.687500,-3.979948797737e+01
98991015.625000,-3.969058544622e+01
98991601.562500,-3.974735190499e+01
98992187.500000,-3.948599511182e+01
98992773.437500,-3.977746326656e+01
98993359.375000,-3.992893525155e+01
98993945.312500,-3.976543188278e+01
98994531.250000,-3.991923466171e+01
98995117.187500,-3.949363588957e+01
98995703.125000,-3.954572995987e+01
98996289.062500,-4.004621278640e+01
98996875.000000,-3.978784221025e+01
98997460.937500,-3.952978563925e+01
98998046.875000,-3.962564162305e+01
98998632.812500,-3.965296291250e+01
98999218.750000,-3.920512443206e+01
98999804.687500,-3.611168039392e+01
99000390.625000,-3.209971991989e+01
99000976.562500,-3.018154700647e+01
99001562.500000,-3.780518858176e+01
99002148.437500,-3.967386287902e+01
99002734.375000,-3.926828319225e+01
99003320.312500,-3.805364041191e+01
99003906.250000,-3.569820040075e+01
99004492.187500,-3.905629604232e+01
99005078.125000,-3.929926311757e+01
99005664.062500,-3.987992663618e+01
99006250.000000,-3.956364740651e+01
99006835.937500,-3.947447819026e+01
99007421.875000,-3.993820246557e+01
99008007.812500,-3.926564281090e+01
99008593.750000,-3.941429195879e+01
99009179.687500,-3.972872450613e+01
99009765.625000,-3.999942522418e+01
99010351.562500,-4.000786792643e+01
99010937.500000,-3.958934835687e+01
99011523.437500,-3.948929200523e+01
99012109.375000,-3.974297815493e+01
99012695.312500,-3.996093503690e+01
99013281.250000,-3.960080078665e+01
99013867.187500,-3.949370200552e+01
99014453.125000,-3.934973278800e+01
99015039.062500,-3.983361866001e+01
99015625.000000,-3.936350712898e+01
99016210.937500,-3.908994116932e+01
99016796.875000,-3.999943943755e+01
99017382.812500,-3.973617760414e+01
99017968.750000,-3.970268715649e+01
99018554.687500,-3.978565638040e+01
99019140.625000,-3.999638178239e+01
99019726.562500,-3.987871208036e+01
99020312.500000,-3.976745041263e+01
99020898.437500,-3.945074410204e+01
99021484.375000,-3.970661689069e+01
99022070.312500,-3.969583646667e+01
99022656.250000,-3.976907113412e+01
99023242.187500,-3.986300674270e+01
99023828.125000,-3.930216114408e+01
99024414.062500,-3.934142445708e+01
99025000.000000,-3.991724081081e+01
99025585.937500,-3.984431749446e+01
99026171.875000,-3.983701690554e+01
99026757.812500,-3.969276066702e+01
99027343.750000,-3.952486566586e+01
99027929.687500,-3.928539160604e+01
99028515.625000,-3.865893067431e+01
99029101.562500,-3.788497335031e+01
99029687.500000,-3.908680586101e+01
99030273.437500,-3.956142512699e+01
99030859.375000,-3.960493339997e+01
99031445.312500,-3.937257114717e+01
99032031.250000,-3.922794032581e+01
99032617.187500,-3.978412529427e+01
99033203.125000,-3.962847774350e+01
99033789.062500,-3.989492065284e+01
99034375.000000,-3.960669476011e+01
99034960.937500,-3.959519043680e+01
99035546.875000,-3.976878217359e+01
99036132.812500,-3.757761212955e+01
99036718.750000,-3.187696074891e+01
99037304.687500,-3.605622169764e+01
99037890.625000,-3.965377566922e+01
99038476.562500,-3.953957205668e+01
99039062.500000,-3.963164984861e+01
99039648.437500,-3.967078097342e+01
99040234.375000,-3.944489347570e+01
99040820.312500,-3.947902973936e+01
99041406.250000,-3.926769861608e+01
99041992.187500,-3.984413443300e+01
99042578.125000,-3.962326526873e+01
99043164.062500,-3.938062342427e+01
99043750.000000,-3.917742962043e+01
99044335.937500,-3.825146059367e+01
99044921.875000,-3.822252875329e+01
99045507.812500,-3.895586077367e+01
99046093.750000,-3.959113637466e+01
99046679.687500,-3.934563898472e+01
99047265.625000,-3.950050220737e+01
99047851.562500,-3.911442485980e+01
99048437.500000,-3.922544377871e+01
99049023.437500,-3.936727115432e+01
99049609.375000,-3.922032844953e+01
99050195.312500,-3.935943229035e+01
99050781.250000,-3.939995839253e+01
99051367.187500,-3.949754825768e+01
99051953.125000,-3.910644015604e+01
99052539.062500,-3.896402079376e+01
99053125.000000,-3.982101671123e+01
99053710.937500,-3.990531496206e+01
99054296.875000,-3.984097028581e+01
99054882.812500,-3.968912559048e+01
99055468.750000,-3.963962380587e+01
99056054.687500,-3.918282435678e+01
99056640.625000,-3.934595774914e+01
99057226.562500,-3.948630659941e+01
99057812.500000,-3.985642850194e+01
99058398.437500,-4.005495466771e+01
99058984.375000,-3.953997500692e+01
99059570.312500,-3.984102342302e+01
99060156.250000,-3.945348336097e+01
99060742.187500,-3.967059768355e+01
99061328.125000,-3.949580959272e+01
99061914.062500,-3.836602676314e+01
99062500.000000,-3.965432850285e+01
99063085.937500,-3.996199249081e+01
99063671.875000,-3.974811425364e+01
99064257.812500,-3.949256126501e+01
99064843.750000,-3.943274618783e+01
99065429.687500,-4.014962062465e+01
99066015.625000,-3.992353068799e+01
99066601.562500,-3.998508404693e+01
99067187.500000,-3.998565539656e+01
99067773.437500,-3.970746227792e+01
99068359.375000,-3.969288834474e+01
99068945.312500,-3.973152144764e+01
99069531.250000,-3.964546493234e+01
99070117.187500,-3.982543669672e+01
99070703.125000,-3.982229153228e+01
99071289.062500,-3.979433231545e+01
99071875.000000,-3.971988369921e+01
99072460.937500,-3.982250774768e+01
99073046.875000,-3.981082999352e+01
99073632.812500,-3.952677254062e+01
99074218.750000,-3.999127290790e+01
99074804.687500,-4.009289127628e+01
99075390.625000,-3.978161998324e+01
99075976.562500,-3.964696615316e+01
99076562.500000,-3.965669790136e+01
99077148.437500,-3.972431549073e+01
99077734.375000,-3.979519584586e+01
99078320.312500,-3.999178073998e+01
99078906.250000,-3.962257093655e+01
99079492.187500,-3.949574155812e+01
99080078.125000,-3.895397915144e+01
99080664.062500,-3.967845076471e+01
99081250.000000,-3.983203451815e+01
99081835.937500,-3.976907389780e+01
99082421.875000,-3.989791263488e+01
99083007.812500,-3.988077196376e+01
99083593.750000,-3.983435935452e+01
99084179.687500,-3.988876686779e+01
99084765.625000,-3.977258160510e+01
99085351.562500,-4.013974966276e+01
99085937.500000,-3.997811143798e+01
99086523.437500,-3.954681640210e+01
99087109.375000,-3.976680808061e+01
99087695.312500,-3.973271683698e+01
99088281.250000,-3.956546869550e+01
99088867.187500,-4.007716802540e+01
99089453.125000,-3.986054932061e+01
99090039.062500,-3.966798977171e+01
99090625.000000,-3.961681444860e+01
99091210.937500,-3.966431747930e+01
99091796.875000,-3.978721643077e+01
99092382.812500,-3.988085762622e+01
99092968.750000,-3.959248973472e+01
99093554.687500,-3.962034390503e+01
99094140.625000,-3.965948444031e+01
99094726.562500,-3.971910209446e+01
99095312.500000,-3.980784284010e+01
99095898.437500,-3.930075802391e+01
99096484.375000,-3.933047846216e+01
99097070.312500,-3.976736078643e+01
99097656.250000,-4.004066854915e+01
99098242.187500,-3.986403260066e+01
99098828.125000,-3.988966679750e+01
99099414.062500,-4.002251275058e+01
99100000.000000,-3.952962985190e+01
99100585.937500,-3.969858763913e+01
99101171.875000,-3.990828016631e+01
99101757.812500,-4.001179969661e+01
99102343.750000,-3.971037165373e+01
99102929.687500,-3.964161519778e+01
99103515.625000,-3.933749562449e+01
99104101.562500,-3.897717323928e+01
99104687.500000,-3.953210771106e+01
99105273.437500,-3.948355046826e+01
99105859.375000,-3.945335708308e+01
99106445.312500,-3.946227527137e+01
99107031.250000,-3.929914183365e+01
99107617.187500,-3.926573538883e+01
99108203.125000,-3.936629801006e+01
99108789.062500,-3.965478558351e+01
99109375.000000,-4.002311049732e+01
99109960.937500,-3.985708459930e+01
99110546.875000,-3.974381652788e+01
99111132.812500,-3.948665292564e+01
99111718.750000,-3.905975196298e+01
99112304.687500,-3.879268731917e+01
99112890.625000,-3.963026275416e+01
99113476.562500,-3.958837222882e+01
99114062.500000,-3.969401238899e+01
99114648.437500,-3.931863219701e+01
99115234.375000,-3.944162836023e+01
99115820.312500,-3.961661109196e+01
99116406.250000,-3.958847965940e+01
99116992.187500,-3.954508640597e+01
99117578.125000,-3.963451652500e+01
99118164.062500,-3.969372788097e+01
99118750.000000,-3.985977302996e+01
99119335.937500,-3.942473857604e+01
99119921.875000,-3.881602540128e+01
99120507.812500,-3.894743291748e+01
99121093.750000,-3.962992818976e+01
99121679.687500,-3.957066327251e+01
99122265.625000,-3.572574125750e+01
99122851.562500,-2.869568504544e+01
99123437.500000,-3.238586392568e+01
99124023.437500,-3.939020097167e+01
99124609.375000,-3.922086147247e+01
99125195.312500,-3.902398568952e+01
99125781.250000,-3.486886583083e+01
99126367.187500,-3.672948913993e+01
99126953.125000,-3.966630765418e+01
99127539.062500,-3.966296389384e+01
99128125.000000,-3.892026741415e+01
99128710.937500,-3.955833539943e+01
99129296.875000,-3.969310963128e+01
99129882.812500,-4.002951842055e+01
99130468.750000,-4.034354557149e+01
99131054.687500,-4.023108642229e+01
99131640.625000,-3.985222096648e+01
99132226.562500,-3.988995881258e+01
99132812.500000,-3.972098944444e+01
99133398.437500,-3.959533126946e+01
99133984.375000,-4.006877243017e+01
99134570.312500,-3.977182775492e+01
99135156.250000,-3.943592074210e+01
99135742.187500,-3.915424079759e+01
99136328.125000,-3.954327958914e+01
99136914.062500,-3.985642484882e+01
99137500.000000,-4.020750523493e+01
99138085.937500,-3.987544994711e+01
99138671.875000,-3.958172954633e+01
99139257.812500,-3.961158095352e+01
99139843.750000,-3.967923407869e+01
99140429.687500,-3.950673967974e+01
99141015.625000,-3.946571570021e+01
99141601.562500,-3.980391225344e+01
99142187.500000,-3.957271224445e+01
99142773.437500,-3.990329211971e+01
99143359.375000,-3.974446098754e+01
99143945.312500,-3.909214760097e+01
99144531.250000,-3.934008560007e+01
99145117.187500,-4.010849739495e+01
99145703.125000,-3.996441383862e+01
99146289.062500,-3.998155865719e+01
99146875.000000,-3.979873304642e+01
99147460.937500,-3.991564439267e+01
99148046.875000,-3.965513094651e+01
99148632.812500,-3.981842189320e+01
99149218.750000,-3.983945141135e+01
99149804.687500,-3.977021650658e+01
99150390.625000,-3.983646013864e+01
99150976.562500,-3.956144986028e+01
99151562.500000,-3.933034781652e+01
99152148.437500,-3.919234111764e+01
99152734.375000,-3.957065642707e+01
99153320.312500,-3.899954431810e+01
99153906.250000,-3.934035054040e+01
99154492.187500,-3.979647070811e+01
99155078.125000,-3.951280868145e+01
99155664.062500,-3.940559032171e+01
99156250.000000,-3.938395405203e+01
99156835.937500,-3.983906115041e+01
99157421.875000,-3.989551594893e+01
99158007.812500,-3.982721897007e+01
99158593.750000,-3.972737869334e+01
99159179.687500,-3.950855019385e+01
99159765.625000,-3.925189584709e+01
99160351.562500,-3.930927900126e+01
99160937.500000,-3.951454687843e+01
99161523.437500,-3.979832392541e+01
99162109.375000,-3.994355010854e+01
99162695.312500,-4.026075202681e+01
99163281.250000,-3.981007729608e+01
99163867.187500,-3.985067605391e+01
99164453.125000,-3.963796743140e+01
99165039.062500,-3.947937524992e+01
99165625.000000,-3.990317146228e+01
99166210.937500,-3.973610058222e+01
99166796.875000,-3.978027818105e+01
99167382.812500,-3.980418950589e+01
99167968.750000,-3.944122792947e+01
99168554.687500,-3.956996492197e+01
99169140.625000,-3.957883814170e+01
99169726.562500,-3.958712984817e+01
99170312.500000,-3.976326567274e+01
99170898.437500,-3.970580455487e+01
99171484.375000,-3.941142149749e+01
99172070.312500,-3.966504184872e+01
99172656.250000,-3.942472640997e+01
99173242.187500,-3.974232842505e+01
99173828.125000,-4.015935777099e+01
99174414.062500,-3.963361322678e+01
99175000.000000,-3.959712461805e+01
99175585.937500,-3.937414999220e+01
99176171.875000,-3.926895112688e+01
99176757.812500,-3.967536689816e+01
99177343.750000,-3.950621478754e+01
99177929.687500,-3.945584229318e+01
99178515.625000,-3.984438409731e+01
99179101.562500,-3.984160575006e+01
99179687.500000,-3.973760110575e+01
99180273.437500,-3.974347773566e+01
99180859.375000,-3.970457685408e+01
99181445.312500,-3.979270377883e+01
99182031.250000,-3.936251569638e+01
99182617.187500,-3.977853974216e+01
99183203.125000,-3.940201533003e+01
99183789.062500,-3.675612522541e+01
99184375.000000,-3.716594374793e+01
99184960.937500,-3.966588509351e+01
99185546.875000,-3.968539443713e+01
99186132.812500,-3.944785105087e+01
99186718.750000,-3.895982658215e+01
99187304.687500,-3.909671312527e+01
99187890.625000,-3.976991707282e+01
99188476.562500,-3.957351006542e+01
99189062.500000,-3.944620214512e+01
99189648.437500,-3.960245639555e+01
99190234.375000,-3.976377830971e+01
99190820.312500,-3.956226670684e+01
99191406.250000,-3.946261762623e+01
99191992.187500,-3.897996686306e+01
99192578.125000,-3.934834200793e+01
99193164.062500,-3.947631249105e+01
99193750.000000,-3.947710044216e+01
99194335.937500,-3.959983522120e+01
99194921.875000,-3.969631974497e+01
99195507.812500,-3.989227401191e+01
99196093.750000,-3.969002924714e+01
99196679.687500,-3.952846230113e+01
99197265.625000,-3.945462961008e+01
99197851.562500,-3.970604709308e+01
99198437.500000,-3.969270900780e+01
99199023.437500,-3.934726940972e+01
99199609.375000,-3.921196759242e+01
99200195.312500,-3.917334801801e+01
99200781.250000,-3.975582259711e+01
99201367.187500,-3.988699773350e+01
99201953.125000,-3.967376895694e+01
99202539.062500,-3.944236616746e+01
99203125.000000,-3.972776045938e+01
99203710.937500,-3.960962985913e+01
99204296.875000,-3.971822926681e+01
99204882.812500,-3.955472510885e+01
99205468.750000,-3.964997013251e+01
99206054.687500,-3.960674566133e+01
99206640.625000,-3.995397846916e+01
99207226.562500,-3.958513174856e+01
99207812.500000,-3.937840327429e+01
99208398.437500,-3.929076523806e+01
99208984.375000,-3.956271786501e+01
99209570.312500,-3.963975750621e+01
99210156.250000,-3.958184791553e+01
99210742.187500,-3.937954417509e+01
99211328.125000,-3.952876028396e+01
99211914.062500,-3.973144659406e+01
99212500.000000,-4.014178126057e+01
99213085.937500,-3.972448538363e+01
99213671.875000,-3.954919672247e+01
99214257.812500,-3.825570174234e+01
99214843.750000,-3.838132431179e+01
99215429.687500,-3.965306059696e+01
99216015.625000,-3.929724138719e+01
99216601.562500,-3.954308688603e+01
99217187.500000,-3.973573015004e+01
99217773.437500,-3.949170445030e+01
99218359.375000,-3.962692722727e+01
99218945.312500,-3.969591319300e+01
99219531.250000,-3.966089319275e+01
99220117.187500,-3.978653664477e+01
99220703.125000,-3.950415747815e+01
99221289.062500,-3.953948747074e+01
99221875.000000,-3.967315006823e+01
99222460.937500,-3.972198796509e+01
99223046.875000,-3.976963581221e+01
99223632.812500,-3.921364262267e+01
99224218.750000,-3.901967185485e+01
99224804.687500,-3.977018640274e+01
99225390.625000,-3.945225306565e+01
99225976.562500,-3.977759753669e+01
99226562.500000,-3.993380026003e+01
99227148.437500,-4.004604232477e+01
99227734.375000,-3.986271023220e+01
99228320.312500,-3.971217699139e+01
99228906.250000,-3.964211622915e+01
99229492.187500,-3.956815893854e+01
99230078.125000,-3.972968095210e+01
99230664.062500,-3.971259084032e+01
99231250.000000,-3.957314954894e+01
99231835.937500,-3.916846564308e+01
99232421.875000,-3.935068205098e+01
99233007.812500,-3.938126230987e+01
99233593.750000,-3.967021317882e+01
99234179.687500,-3.955077772404e+01
99234765.625000,-3.951891969555e+01
99235351.562500,-3.968205329371e+01
99235937.500000,-3.927139451201e+01
99236523.437500,-3.960784895601e+01
99237109.375000,-3.989022009361e+01
99237695.312500,-3.965523316715e+01
99238281.250000,-3.944523058176e+01
99238867.187500,-3.965817975092e+01
99239453.125000,-3.952022592876e+01
99240039.062500,-3.939672937554e+01
99240625.000000,-3.957378676097e+01
99241210.937500,-3.939992599641e+01
99241796.875000,-3.971656960591e+01
99242382.812500,-3.975513038485e+01
99242968.750000,-3.971940114349e+01
99243554.687500,-3.964089911559e+01
99244140.625000,-3.956501803741e+01
99244726.562500,-3.919689353389e+01
99245312.500000,-3.905179360489e+01
99245898.437500,-3.967684669874e+01
99246484.375000,-3.950620635109e+01
99247070.312500,-3.950705228730e+01
99247656.250000,-3.912849691299e+01
99248242.187500,-3.915748539214e+01
99248828.125000,-3.966632097253e+01
99249414.062500,-3.971917130176e+01
99250000.000000,-3.979907668169e+01
99250585.937500,-3.978716208833e+01
99251171.875000,-3.951981569499e+01
99251757.812500,-3.970055849167e+01
99252343.750000,-3.978536331552e+01
99252929.687500,-3.980483111405e+01
99253515.625000,-3.979146613705e+01
99254101.562500,-3.987478513445e+01
99254687.500000,-3.952962767847e+01
99255273.437500,-3.958346148605e+01
99255859.375000,-3.919900141229e+01
99256445.312500,-3.918969133104e+01
99257031.250000,-3.957383392312e+01
99257617.187500,-3.970421859751e+01
99258203.125000,-3.980555138761e+01
99258789.062500,-3.975491170730e+01
99259375.000000,-3.974889601625e+01
99259960.937500,-3.983872837288e+01
99260546.875000,-3.977256413686e+01
99261132.812500,-3.949343147438e+01
99261718.750000,-3.957252116729e+01
99262304.687500,-3.965980695253e+01
99262890.625000,-3.949297282339e+01
99263476.562500,-3.944831933323e+01
99264062.500000,-3.913956403525e+01
99264648.437500,-3.961869900466e+01
99265234.375000,-3.971527676593e+01
99265820.312500,-4.004881213955e+01
99266406.250000,-3.993332797623e+01
99266992.187500,-3.976767579301e+01
99267578.125000,-3.981040033985e+01
99268164.062500,-3.995479913346e+01
99268750.000000,-3.976346019598e+01
99269335.937500,-3.954995821021e+01
99269921.875000,-3.997334327051e+01
99270507.812500,-3.957183600553e+01
99271093.750000,-3.972847053944e+01
99271679.687500,-3.952070648111e+01
99272265.625000,-3.951733686497e+01
99272851.562500,-3.978118786176e+01
99273437.500000,-3.946745789694e+01
99274023.437500,-3.963630066412e+01
99274609.375000,-3.954801438634e+01
99275195.312500,-3.859098796554e+01
99275781.250000,-3.767380002687e+01
99276367.187500,-3.915539928328e+01
99276953.125000,-3.963622782757e+01
99277539.062500,-3.951419482585e+01
99278125.000000,-3.932988643591e+01
99278710.937500,-3.922258357709e+01
99279296.875000,-3.942513483602e+01
99279882.812500,-3.913044168638e+01
99280468.750000,-3.930853241636e+01
99281054.687500,-3.956009393694e+01
99281640.625000,-3.953241062571e+01
99282226.562500,-3.949302565494e+01
99282812.500000,-3.989879936163e+01
99283398.437500,-3.977620046151e+01
99283984.375000,-3.959920221970e+01
